,Datetime,Open,Close,High,Low,Volume,Gain%,1_day,3_day,5_day,10_day,20_day,30_day,1,5,10,20,30
0,2021-03-22 00:46:40,15.83,16.97,19.07,14.25,99151,7.201516108654446,18.0,18.56,18.85,20.65,20.49,26.27,6.069534472598711,11.078373600471437,21.68532704773129,20.742486741308188,54.802592810842675
1,2021-03-23 00:46:40,17.5,18.0,18.1999,17.5,52910,2.857142857142857,18.35,18.95,19.49,21.0,19.22,26.95,1.9444444444444524,8.277777777777768,16.666666666666664,6.7777777777777715,49.722222222222214
2,2021-03-24 00:46:40,18.0,18.35,18.53,17.78,78960,1.9444444444444524,18.56,18.85,20.0,20.3,18.9,27.37,1.1444141689373148,8.99182561307901,10.626702997275201,2.9972752043596573,49.155313351498634
3,2021-03-25 00:46:40,18.48,18.56,18.57,17.22,62411,0.4329004329004236,18.95,19.49,20.5,19.9,21.12,27.9,2.101293103448279,10.452586206896559,7.219827586206897,13.793103448275875,50.323275862068975
4,2021-03-26 00:46:40,18.59,18.95,19.08,18.0001,55311,1.936525013448088,18.85,20.0,20.14,20.52,21.49,28.71,-0.5277044854881154,6.279683377308714,8.28496042216359,13.403693931398413,51.50395778364118
5,2021-03-29 00:46:40,18.62,18.85,19.05,18.18,58444,1.235230934479057,19.49,20.5,20.65,20.95,21.62,26.83,3.395225464190965,9.54907161803712,11.140583554376645,14.694960212201588,42.334217506631276
6,2021-03-30 00:46:40,18.91,19.49,20.26,18.59,64381,3.067160232681112,20.0,20.14,21.0,22.0,22.67,23.98,2.6167265264238155,7.7475628527450064,12.878399179066196,16.316059517701405,23.037455105182154
7,2021-03-31 00:46:40,19.5,20.0,20.25,19.5,44355,2.564102564102564,20.5,20.65,20.3,20.9,23.39,22.69,2.5,1.5000000000000036,4.499999999999993,16.950000000000003,13.450000000000006
8,2021-04-01 00:46:40,20.35,20.5,20.74,20.1327,56179,0.7371007371007301,20.14,21.0,19.9,22.5,23.62,23.14,-1.756097560975607,-2.9268292682926895,9.75609756097561,15.219512195121956,12.878048780487807
9,2021-04-05 00:46:40,20.37,20.14,20.74,19.56,43290,-1.129111438389791,20.65,20.3,20.52,21.41,25.52,21.0,2.5322740814299802,1.8867924528301838,6.305858987090366,26.713008937437927,4.270109235352529
10,2021-04-06 00:46:40,20.12,20.65,20.7,20.12,16110,2.6341948310139043,21.0,19.9,20.95,20.49,26.27,25.25,1.6949152542372952,1.4527845036319649,-0.7748184019370468,27.21549636803875,22.27602905569008
11,2021-04-07 00:46:40,20.65,21.0,21.4,20.59,54325,1.6949152542372952,20.3,20.52,22.0,19.22,26.95,27.0,-3.33333333333333,4.761904761904762,-8.476190476190482,28.333333333333332,28.57142857142857
12,2021-04-08 00:46:40,21.03,20.3,21.1427,20.19,17882,-3.471231573941989,19.9,20.95,20.9,18.9,27.37,26.06,-1.970443349753705,2.955665024630531,-6.89655172413794,34.82758620689655,28.374384236453192
13,2021-04-09 00:46:40,20.49,19.9,20.49,19.81,15934,-2.8794533918984864,20.52,22.0,22.5,21.12,27.9,26.39,3.1155778894472417,13.065326633165839,6.130653266331671,40.20100502512563,32.613065326633176
14,2021-04-12 00:46:40,19.83,20.52,21.05,19.5039,25702,3.479576399394863,20.95,20.9,21.41,21.49,28.71,26.02,2.095516569200778,4.337231968810919,4.727095516569196,39.91228070175439,26.803118908382068
15,2021-04-13 00:46:40,20.75,20.95,21.19,20.44,30342,0.9638554216867437,22.0,22.5,20.49,21.62,26.83,23.6,5.011933174224347,-2.1957040572792406,3.1980906921241137,28.066825775656323,12.649164677804306
16,2021-04-14 00:46:40,20.94,22.0,22.0,20.8,80962,5.06208213944603,20.9,21.41,19.22,22.67,23.98,24.14,-5.000000000000006,-12.636363636363642,3.0454545454545534,9.000000000000002,9.72727272727273
17,2021-04-15 00:46:40,22.05,20.9,22.21,20.35,70091,-5.2154195011337965,22.5,20.49,18.9,23.39,22.69,24.32,7.655502392344504,-9.569377990430622,11.913875598086134,8.564593301435421,16.36363636363637
18,2021-04-16 00:46:40,21.4,22.5,23.27,20.83,69198,5.140186915887857,21.41,19.22,21.12,23.62,23.14,24.88,-4.844444444444443,-6.133333333333328,4.977777777777782,2.844444444444447,10.577777777777774
19,2021-04-19 00:46:40,22.63,21.41,23.23,21.29,53766,-5.391073795846217,20.49,18.9,21.49,25.52,21.0,26.41,-4.2970574497898255,0.37365716954693273,19.196637085474073,-1.9149929939280714,23.353573096683792
20,2021-04-20 00:46:40,21.14,20.49,21.47,19.06,96563,-3.0747398297067274,19.22,21.12,21.62,26.27,25.25,26.76,-6.198145436798437,5.514885309907284,28.20888238164959,23.230844314299667,30.600292825768687
21,2021-04-21 00:46:40,17.9,19.22,19.89,17.4,644549,7.374301675977655,18.9,21.49,22.67,26.95,27.0,27.32,-1.6649323621227903,17.95005202913633,40.21852237252862,40.478668054110315,42.1436004162331
22,2021-04-22 00:46:40,19.22,18.9,19.475,18.84,185111,-1.6649323621227905,21.12,21.62,23.39,27.37,26.06,28.8,11.74603174603176,23.75661375661377,44.81481481481483,37.883597883597886,52.380952380952394
23,2021-04-23 00:46:40,18.85,21.12,21.25,18.6882,109079,12.042440318302384,21.49,22.67,23.62,27.9,26.39,28.32,1.751893939393927,11.837121212121211,32.10227272727271,24.952651515151512,34.090909090909086
24,2021-04-26 00:46:40,21.49,21.49,22.12,20.86,90360,0.0,21.62,23.39,25.52,28.71,26.02,26.47,0.604932526756643,18.75290832945557,33.59702187063752,21.07957189390415,23.17356910190787
25,2021-04-27 00:46:40,21.59,21.62,22.0,21.23,52221,0.138953219082914,22.67,23.62,26.27,26.83,23.6,28.36,4.8566142460684585,21.50786308973172,24.09805735430156,9.158186864014803,31.174838112858456
26,2021-04-28 00:46:40,21.7,22.67,22.9399,21.4,104404,4.47004608294932,23.39,25.52,26.95,23.98,24.14,29.0,3.176003528892805,18.879576532862803,5.778561976179968,6.4843405381561485,27.922364358182612
27,2021-04-29 00:46:40,22.89,23.39,23.63,22.49,108293,2.18435998252512,23.62,26.27,27.37,22.69,24.32,28.92,0.9833262077811048,17.015818725951263,-2.992731936725093,3.9760581445061978,23.642582300128264
28,2021-04-30 00:46:40,23.08,23.62,24.58,23.08,133912,2.339688041594466,25.52,26.95,27.9,23.14,24.88,29.05,8.044030482641823,18.120237087214214,-2.032176121930569,5.334462320067731,22.98899237933954
