Datetime,Open,Close,High,Low,Volume,Gain%
2022-02-16 00:46:40,3.0,2.68,3.25,2.26,4839461,-10.666666666666663
2022-02-17 00:46:40,2.37,1.84,2.39,1.82,4521271,-22.362869198312236
2022-02-18 00:46:40,1.6,1.34,1.79,1.33,5613981,-16.25
2022-02-22 00:46:40,1.32,1.19,1.32,1.16,2968763,-9.848484848484857
2022-02-23 00:46:40,1.18,1.09,1.19,1.05,1564767,-7.627118644067784
2022-02-24 00:46:40,0.98,1.23,1.27,0.97,2404036,25.510204081632654
2022-02-25 00:46:40,1.18,1.1201,1.19,1.08,923115,-5.076271186440665
2022-02-28 00:46:40,1.08,1.0988,1.12,1.06,365766,1.740740740740734
2022-03-01 00:46:40,1.08,1.0001,1.1,0.97,676944,-7.398148148148155
2022-03-02 00:46:40,1.01,1.015,1.06,1.0,345348,0.4950495049504845
2022-03-03 00:46:40,1.01,1.08,1.1373,1.0,779035,6.930693069306937
2022-03-04 00:46:40,1.05,0.95,1.08,0.931,800332,-9.52380952380953
2022-03-07 00:46:40,0.935,0.885,0.97,0.88,673517,-5.347593582887705
2022-03-08 00:46:40,0.871,0.8223,0.872,0.8012,782459,-5.5912743972445424
2022-03-09 00:46:40,0.87,1.0,1.26,0.86,12206300,14.942528735632186
2022-03-10 00:46:40,0.99,0.938,0.99,0.89,3412436,-5.252525252525257
2022-03-11 00:46:40,0.912,0.9499,1.02,0.8585,1648705,4.155701754385958
2022-03-14 00:46:40,0.9299,0.835,0.945,0.816,1026885,-10.205398429938702
2022-03-15 00:46:40,0.8506,0.9586,1.04,0.8402,2771090,12.696919821302608
2022-03-16 00:46:40,0.93,0.9005,0.99,0.87,1178559,-3.172043010752697
2022-03-17 00:46:40,1.16,1.05,1.24,0.9713,40491795,-9.482758620689644
2022-03-18 00:46:40,1.03,1.01,1.04,0.9311,6446732,-1.9417475728155356
2022-03-21 00:46:40,0.9644,0.9301,1.01,0.91,7086188,-3.5566155122355863
2022-03-22 00:46:40,1.23,1.03,1.33,1.0,54050984,-16.260162601626014
2022-03-23 00:46:40,0.98,1.06,1.07,0.9758,4540495,8.163265306122456
2022-03-24 00:46:40,1.11,1.14,1.175,1.0304,9188715,2.702702702702685
2022-03-25 00:46:40,1.12,1.04,1.12,1.03,3409369,-7.142857142857148
2022-03-28 00:46:40,1.05,0.9999,1.05,0.9711,3211904,-4.771428571428574
2022-03-29 00:46:40,0.985,1.01,1.01,0.98,1407678,2.53807106598985
2022-03-30 00:46:40,0.9988,1.05,1.09,0.981101,2734336,5.126151381657992
2022-03-31 00:46:40,1.01,1.12,1.13,1.01,2507233,10.8910891089109
2022-04-01 00:46:40,1.15,1.1,1.16,1.07,2961905,-4.347826086956506
2022-04-04 00:46:40,1.1,1.18,1.18,1.03,2518010,7.272727272727258
2022-04-05 00:46:40,1.15,1.18,1.2,1.12,1193952,2.6086956521739157
2022-04-06 00:46:40,1.14,1.16,1.17,1.08,1378266,1.7543859649122824
2022-04-07 00:46:40,1.11,1.1,1.12,1.06,1245909,-0.9009009009009016
2022-04-08 00:46:40,1.04,1.05,1.09,1.03,1034784,0.9615384615384623
2022-04-11 00:46:40,1.01,1.05,1.05,1.0097,1339319,3.960396039603964
2022-04-12 00:46:40,1.01,1.02,1.11,1.01,1064486,0.990099009900991
2022-04-13 00:46:40,1.0,1.04,1.07,1.0,713427,4.0000000000000036
2022-04-14 00:46:40,1.02,1.0,1.0501,1.0,362972,-1.960784313725492
2022-04-18 00:46:40,1.0,0.95,1.0,0.93,709549,-5.000000000000004
2022-04-19 00:46:40,0.95,1.01,1.03,0.9335,791459,6.315789473684216
2022-04-20 00:46:40,1.01,0.9868,1.02,0.95,852548,-2.297029702970297
2022-04-21 00:46:40,1.01,0.95,1.01,0.93,614397,-5.940594059405946
2022-04-22 00:46:40,0.96,0.9398,0.9746,0.9202,293145,-2.1041666666666665
2022-04-25 00:46:40,0.93,0.8736,0.93,0.8622,413227,-6.064516129032258
2022-04-26 00:46:40,0.8736,0.82,0.8969,0.8121,482200,-6.135531135531146
2022-04-27 00:46:40,0.82,0.812,0.849,0.8,430569,-0.9756097560975483
2022-04-28 00:46:40,0.82,0.7978,0.82,0.7626,301352,-2.707317073170732
2022-04-29 00:46:40,0.802,0.82,0.8589,0.802,228823,2.244389027431409
2022-05-02 00:46:40,0.817,0.817,0.829899,0.79,185097,0.0
2022-05-03 00:46:40,0.8086,0.8333,0.8432,0.8086,208009,3.0546623794212286
2022-05-04 00:46:40,0.8588,0.883,0.93,0.8401,696814,2.817885421518398
2022-05-05 00:46:40,0.8573,0.8477,0.89,0.83,366383,-1.1197947043042042
2022-05-06 00:46:40,0.8132,0.9046,0.9661,0.8095,1385030,11.239547466797827
2022-05-09 00:46:40,0.92,0.95,0.9904,0.8516,750708,3.2608695652173822
2022-05-10 00:46:40,0.99,0.8795,1.36,0.823,15426732,-11.161616161616166
2022-05-11 00:46:40,0.83,0.6184,0.83,0.6,3632633,-25.49397590361446
2022-05-12 00:46:40,0.5999,0.5474,0.6,0.5004,1115297,-8.751458576429403
2022-05-13 00:46:40,0.542,0.54125,0.58,0.53,518761,-0.13837638376384287
2022-05-16 00:46:40,0.545,0.55,0.5879,0.53,636947,0.9174311926605512
2022-05-17 00:46:40,0.561,0.59,0.61,0.56,862920,5.169340463458095
2022-05-18 00:46:40,0.5781,0.5978,0.6,0.56,387690,3.407714928213121
2022-05-19 00:46:40,0.588,0.55,0.588,0.535,497809,-6.4625850340135935
2022-05-20 00:46:40,0.5732,0.5201,0.595,0.49,329892,-9.263782274947669
2022-05-23 00:46:40,0.53,0.475,0.553899,0.4611,936036,-10.377358490566046
2022-05-24 00:46:40,0.4643,0.435,0.4643,0.3808,899299,-6.310575059228945
2022-05-25 00:46:40,0.431,0.4425,0.48,0.43,391887,2.6682134570765683
2022-05-26 00:46:40,0.442,0.475,0.51,0.442,342462,7.4660633484162835
2022-05-27 00:46:40,0.4653,0.49,0.5,0.451,526197,5.308403180743607
2022-05-31 00:46:40,0.4753,0.4933,0.4965,0.46,184393,3.7870818430465003
2022-06-01 00:46:40,0.48,0.4699,0.5,0.4622,152626,-2.1041666666666665
2022-06-02 00:46:40,0.480001,0.508899,0.52,0.465,425378,6.02040412415807
2022-06-03 00:46:40,0.4996,0.4966,0.55,0.47,283885,-0.6004803843074464
2022-06-06 00:46:40,0.49,0.4634,0.49,0.452,317306,-5.4285714285714315
2022-06-07 00:46:40,0.45,0.442,0.45,0.4115,358727,-1.7777777777777792
2022-06-08 00:46:40,0.442,0.444,0.4976,0.42,711023,0.4524886877828058
2022-06-09 00:46:40,0.4602,0.4597,0.4709,0.4329,236870,-0.10864841373315959
2022-06-10 00:46:40,0.4453,0.43,0.455,0.422,176602,-3.4358859196047566
2022-06-13 00:46:40,0.4212,0.39,0.4212,0.39,217141,-7.407407407407408
2022-06-14 00:46:40,0.3959,0.42,0.455,0.3901,274957,6.087395807021978
2022-06-15 00:46:40,0.4199,0.415,0.4382,0.4051,283479,-1.1669445105977652
2022-06-16 00:46:40,0.43,0.409899,0.4301,0.3901,233502,-4.674651162790693
2022-06-17 00:46:40,0.408,0.41,0.427,0.3991,328983,0.490196078431373
2022-06-21 00:46:40,0.4,0.4345,0.445,0.391,807451,8.624999999999993
2022-06-22 00:46:40,0.4215,0.449899,0.455,0.4215,520283,6.737603795966788
2022-06-23 00:46:40,0.6712,0.5412,0.76,0.521,50675138,-19.36829558998808
2022-06-24 00:46:40,0.5133,0.5637,0.5699,0.4824,4065512,9.818819403857395
2022-06-27 00:46:40,0.5028,0.58,0.5863,0.5,2102715,15.354017501988848
2022-06-28 00:46:40,0.55,0.633,0.64,0.534,2660186,15.090909090909083
2022-06-29 00:46:40,0.6475,0.659899,0.669899,0.6,1700024,1.9149034749034826
2022-06-30 00:46:40,0.62,0.5348,0.6233,0.5,1424787,-13.741935483870959
2022-07-01 00:46:40,0.52,0.5222,0.5687,0.5101,413984,0.4230769230769192
2022-07-05 00:46:40,0.5,0.5055,0.53,0.5,426909,1.0999999999999899
2022-07-06 00:46:40,0.526,0.5061,0.526,0.5,440411,-3.783269961977192
2022-07-07 00:46:40,0.5,0.4954,0.518,0.4806,544947,-0.9199999999999986
2022-07-08 00:46:40,0.4901,0.538899,0.58,0.4901,350189,9.956947561722105
2022-07-11 00:46:40,0.535,0.4995,0.535,0.49,399952,-6.635514018691595
2022-07-12 00:46:40,0.4995,0.488899,0.51,0.46,246059,-2.1223223223223275
2022-07-13 00:46:40,0.485,0.449,0.485,0.44,641444,-7.42268041237113
2022-07-14 00:46:40,0.46,0.444899,0.4672,0.41,439267,-3.2828260869565287
2022-07-15 00:46:40,0.443,0.4599,0.47,0.4301,231619,3.8148984198645532
2022-07-18 00:46:40,0.4684,0.457399,0.4699,0.425,294000,-2.3486336464560167
2022-07-19 00:46:40,0.4625,0.4618,0.4644,0.44,164279,-0.1513513513513587
2022-07-20 00:46:40,0.46,0.4888,0.499,0.4465,394435,6.260869565217389
2022-07-21 00:46:40,0.51,0.4837,0.51,0.48,202691,-5.156862745098037
2022-07-22 00:46:40,0.4902,0.468,0.4902,0.455,218181,-4.52876376988984
2022-07-25 00:46:40,0.48,0.4405,0.4948,0.4301,220965,-8.229166666666663
2022-07-26 00:46:40,0.4541,0.455,0.4699,0.42,129939,0.19819423034574146
2022-07-27 00:46:40,0.4455,0.455599,0.47,0.43,225311,2.2668911335577935
2022-07-28 00:46:40,0.45,0.489899,0.51,0.44,2509939,8.866444444444436
2022-07-29 00:46:40,0.49,0.479899,0.5,0.424,394680,-2.0614285714285656
2022-08-01 00:46:40,0.4655,0.459999,0.47,0.4404,251346,-1.1817400644468385
2022-08-02 00:46:40,0.4462,0.4694,0.4801,0.445,281420,5.199462124607799
2022-08-03 00:46:40,0.5,0.4999,0.64,0.47,2427593,-0.019999999999997797
2022-08-04 00:46:40,0.5234,0.4945,0.537399,0.48,469819,-5.52158960641956
2022-08-05 00:46:40,0.4966,0.4768,0.53,0.4701,384866,-3.9871123640757116
2022-08-08 00:46:40,0.5219,0.5999,0.6,0.5,1639470,14.945391837516755
2022-08-09 00:46:40,0.64,0.6,0.66,0.555,1710308,-6.250000000000005
2022-08-10 00:46:40,0.628,0.61,0.6399,0.5701,832600,-2.866242038216563
2022-08-11 00:46:40,0.667,0.63,0.6755,0.62,2109370,-5.547226386806601
2022-08-12 00:46:40,0.6204,0.6298,0.646,0.58,769043,1.5151515151515274
2022-08-15 00:46:40,0.6297,0.633,0.65,0.601,864821,0.5240590757503524
2022-08-16 00:46:40,0.628,0.605,0.65,0.583,795740,-3.6624203821656085
2022-08-17 00:46:40,0.5901,0.562,0.62,0.56,427097,-4.761904761904746
2022-08-18 00:46:40,0.57,0.5681,0.58,0.5264,347522,-0.33333333333331616
2022-08-19 00:46:40,0.5511,0.557,0.573,0.532,245659,1.0705861005262232
2022-08-22 00:46:40,0.5721,0.5569,0.5721,0.51,249333,-2.6568781681524385
2022-08-23 00:46:40,0.555,0.5494,0.555,0.5301,93810,-1.0090090090090178
2022-08-24 00:46:40,0.5329,0.565,0.567,0.511,251467,6.023644210921356
2022-08-25 00:46:40,0.5498,0.539899,0.565,0.5207,265474,-1.8008366678792176
2022-08-26 00:46:40,0.5301,0.5297,0.54,0.51,132371,-0.07545746085645481
2022-08-29 00:46:40,0.4903,0.5676,0.58,0.4803,3573877,15.765857638180702
2022-08-30 00:46:40,0.56,0.555,0.571707,0.533,344935,-0.8928571428571435
2022-08-31 00:46:40,0.5643,0.5599,0.565,0.5275,272036,-0.7797270955165816
2022-09-01 00:46:40,0.55,0.5779,0.5987,0.52,364786,5.072727272727259
2022-09-02 00:46:40,0.58,0.5687,0.58,0.55,187433,-1.9482758620689618
2022-09-06 00:46:40,0.5516,0.5536,0.579,0.54,97462,0.36258158085569286
2022-09-07 00:46:40,0.5484,0.5599,0.57,0.5101,63704,2.097009482129824
2022-09-08 00:46:40,0.515,0.57,0.57,0.515,101675,10.679611650485425
2022-09-09 00:46:40,0.57,0.5698,0.57,0.540001,129727,-0.035087719298241754
2022-09-12 00:46:40,0.5622,0.59,0.5975,0.5534,145461,4.94485948061187
2022-09-13 00:46:40,0.5625,0.5888,0.5894,0.5625,133093,4.675555555555554
2022-09-14 00:46:40,0.5711,0.588,0.588,0.555,199231,2.959201540885994
2022-09-15 00:46:40,0.567532,0.57,0.588,0.5562,129102,0.434865346799813
2022-09-16 00:46:40,0.53,0.53,0.5645,0.5104,178710,0.0
2022-09-19 00:46:40,0.53,0.4847,0.53,0.4701,200109,-8.547169811320755
2022-09-20 00:46:40,0.5,0.4575,0.5,0.451,235940,-8.499999999999996
2022-09-21 00:46:40,0.4575,0.4499,0.489,0.42011,57261,-1.6612021857923487
2022-09-22 00:46:40,0.4507,0.4398,0.485,0.395,249068,-2.4184601730641146
2022-09-23 00:46:40,0.42,0.34,0.4371,0.3074,223509,-19.047619047619037
2022-09-26 00:46:40,0.3677,0.375,0.3816,0.3464,126380,1.9853141147674662
2022-09-27 00:46:40,0.348,0.3527,0.38,0.336,213695,1.3505747126436891
2022-09-28 00:46:40,0.3501,0.38,0.3981,0.3501,121560,8.540417023707507
2022-09-29 00:46:40,0.3986,0.3775,0.42999,0.3686,143709,-5.293527345709987
2022-09-30 00:46:40,0.3662,0.3811,0.4,0.3625,92398,4.068814855270335
2022-10-03 00:46:40,0.38,0.3912,0.4389,0.379,185769,2.9473684210526283
2022-10-04 00:46:40,0.4499,0.4076,0.4499,0.4,252604,-9.402089353189599
2022-10-05 00:46:40,0.4,0.4224,0.44,0.4,75373,5.599999999999994
2022-10-06 00:46:40,0.4125,0.4299,0.4409,0.4125,75055,4.218181818181825
2022-10-07 00:46:40,0.42,0.3999,0.429899,0.381,96255,-4.785714285714287
2022-10-10 00:46:40,0.398,0.41,0.42,0.36,71096,3.0150753768844107
2022-10-11 00:46:40,0.4036,0.3642,0.43,0.342,249705,-9.762140733399402
2022-10-12 00:46:40,0.342,0.3302,0.39379,0.3302,86965,-3.450292397660828
2022-10-13 00:46:40,0.39,0.3718,0.39,0.3426,206976,-4.666666666666665
2022-10-14 00:46:40,0.3719,0.3759,0.38,0.3501,119141,1.0755579456843247
2022-10-17 00:46:40,0.3759,0.3863,0.3999,0.358,130639,2.7666932694865563
2022-10-18 00:46:40,0.4158,0.3991,0.43,0.39,34615,-4.016354016354015
2022-10-19 00:46:40,0.42,0.4,0.42,0.3701,84653,-4.761904761904753
2022-10-20 00:46:40,0.4,0.4,0.429,0.3798,57667,0.0
2022-10-21 00:46:40,0.4101,0.4198,0.44,0.3993,58104,2.36527676176542
2022-10-24 00:46:40,0.4139,0.417,0.43,0.3551,99474,0.7489731819279999
2022-10-25 00:46:40,0.41,0.428,0.44,0.41,122581,4.390243902439028
2022-10-26 00:46:40,0.437,0.41,0.437,0.4003,39085,-6.178489702517168
2022-10-27 00:46:40,0.406,0.3879,0.41,0.3714,147919,-4.458128078817735
2022-10-28 00:46:40,0.4089,0.41,0.41,0.3823,32565,0.26901442895573247
2022-10-31 00:46:40,0.3971,0.42,0.428,0.38,36926,5.766809367917395
2022-11-01 00:46:40,0.4227,0.42,0.4227,0.38,24447,-0.6387508871540184
2022-11-02 00:46:40,0.413,0.4193,0.419999,0.399,7225,1.5254237288135661
2022-11-03 00:46:40,0.41,0.42,0.42,0.382,9913,2.4390243902439046
2022-11-04 00:46:40,0.42,0.4097,0.42,0.3773,34081,-2.4523809523809468
2022-11-07 00:46:40,0.4,0.3902,0.41,0.389501,34956,-2.4500000000000077
2022-11-08 00:46:40,0.39,0.42,0.422,0.3811,74453,7.6923076923076845
2022-11-09 00:46:40,0.4249,0.42,0.434,0.39,64539,-1.1532125205930843
2022-11-10 00:46:40,0.412,0.43,0.43,0.3801,47023,4.368932038834956
2022-11-11 00:46:40,0.3995,0.45,0.45,0.3995,82377,12.640801001251562
2022-11-14 00:46:40,0.485,0.4599,0.4909,0.439899,93635,-5.175257731958766
2022-11-15 00:46:40,0.4298,0.4299,0.45,0.4024,86042,0.023266635644483245
2022-11-16 00:46:40,0.41,0.44,0.4432,0.41,78683,7.317073170731714
2022-11-17 00:46:40,0.45,0.43999,0.45,0.405,73577,-2.224444444444449
2022-11-18 00:46:40,0.405,0.4203,0.44,0.405,26395,3.777777777777773
2022-11-21 00:46:40,0.4203,0.4079,0.435,0.3799,150463,-2.9502736140851824
2022-11-22 00:46:40,0.435,0.4251,0.44,0.3911,119623,-2.275862068965522
2022-11-23 00:46:40,0.435,0.3921,0.439899,0.39,125351,-9.86206896551724
2022-11-25 00:46:40,0.3916,0.415,0.4225,0.3916,28643,5.975485188968329
2022-11-28 00:46:40,0.4,0.405,0.43,0.385,117691,1.250000000000001
2022-11-29 00:46:40,0.4125,0.41,0.42,0.390401,34233,-0.6060606060606066
2022-11-30 00:46:40,0.39855,0.3981,0.41,0.39,73927,-0.11290929619872185
2022-12-01 00:46:40,0.39,0.3962,0.4099,0.39,48985,1.5897435897435852
2022-12-02 00:46:40,0.39,0.3902,0.419899,0.38,115014,0.05128205128204563
2022-12-05 00:46:40,0.41,0.4099,0.42,0.390301,28508,-0.02439024390243634
2022-12-06 00:46:40,0.41,0.409,0.41,0.39,18257,-0.24390243902439046
2022-12-07 00:46:40,0.394051,0.3997,0.41,0.38751,40844,1.4335707814470755
2022-12-08 00:46:40,0.391,0.38,0.3997,0.373,62559,-2.813299232736575
2022-12-09 00:46:40,0.3763,0.41,0.41,0.3763,28088,8.955620515546094
2022-12-12 00:46:40,0.409,0.315,0.409,0.28,302335,-22.982885085574566
2022-12-13 00:46:40,0.325,0.3101,0.325,0.3097,71404,-4.584615384615391
2022-12-14 00:46:40,0.3101,0.3051,0.3199,0.305,16620,-1.61238310222509
2022-12-15 00:46:40,0.292,0.2837,0.3094,0.2601,101347,-2.842465753424649
2022-12-16 00:46:40,0.269,0.2572,0.288001,0.25,204426,-4.386617100371759
2022-12-19 00:46:40,0.2625,0.2001,0.2655,0.2,148594,-23.771428571428572
2022-12-20 00:46:40,0.2301,0.2331,0.2612,0.228,211511,1.303780964797915
2022-12-21 00:46:40,0.2341,0.23,0.255,0.225,113401,-1.7513882956001674
2022-12-22 00:46:40,0.2352,0.2197,0.23785,0.2135,74664,-6.590136054421763
2022-12-23 00:46:40,0.2293,0.2194,0.2293,0.21,69173,-4.317488006977755
2022-12-27 00:46:40,0.23,0.206,0.23,0.19,187540,-10.434782608695661
2022-12-28 00:46:40,0.2493,0.2325,0.3,0.2051,539929,-6.738868832731641
2022-12-29 00:46:40,0.25,0.2299,0.2654,0.216,118548,-8.040000000000003
2022-12-30 00:46:40,0.23,0.235,0.2564,0.22,391181,2.1739130434782505
2023-01-03 00:46:40,0.2572,0.2385,0.2572,0.2251,95803,-7.2706065318818025
2023-01-04 00:46:40,0.235,0.2355,0.253,0.2247,151089,0.21276595744680873
2023-01-05 00:46:40,0.24,0.25,0.25,0.2259,109543,4.1666666666666705
2023-01-06 00:46:40,0.2459,0.25,0.25,0.22,104664,1.6673444489629903
2023-01-09 00:46:40,0.237,0.2454,0.25,0.237,132202,3.544303797468362
2023-01-10 00:46:40,0.249454,0.2419,0.25,0.232,124972,-3.0282136185428996
2023-01-11 00:46:40,0.242,0.2255,0.2482,0.2202,831183,-6.818181818181814
2023-01-12 00:46:40,0.2349,0.2301,0.239,0.223,568805,-2.043422733077905
2023-01-13 00:46:40,0.2349,0.24,0.24,0.215,432171,2.171136653895272
2023-01-17 00:46:40,0.2382,0.2311,0.26,0.23,279867,-2.980688497061291
2023-01-18 00:46:40,0.242,0.225129,0.246495,0.211,424009,-6.971487603305785
2023-01-19 00:46:40,0.2207,0.2125,0.224,0.2085,270710,-3.7154508382419635
