,Date,Open,High,Low,Close,Adj Close,Volume,1_day,3_day,5_day,10_day,20_day,30_day,1,5,10,20,30,Current_Gain
30,2020-11-12,99.78900146484376,99.79000091552734,99.77410125732422,99.77410125732422,99.77410125732422,4256,99.6552963256836,99.74629974365234,99.99870300292967,99.7699966430664,99.94499969482422,100.0,-0.1190739181245231,0.2251102668679433,-0.004113907523182213,0.17128536899494715,0.22641020047193708,-0.014933943109261199
31,2020-11-13,99.77059936523438,99.77059936523438,99.77059936523438,99.77059936523438,99.77059936523438,1,99.77410125732422,99.63999938964844,99.90480041503906,99.69989776611328,99.9250030517578,100.0,0.00350994392348414,0.13450961571696302,-0.07086416195844776,0.1547587039726917,0.22992809126649483,0.0
32,2020-11-16,99.79900360107422,99.8000030517578,99.7699966430664,99.7699966430664,99.7699966430664,876,99.77059936523438,99.6552963256836,99.74629974365234,99.70240020751952,99.88999938964844,99.99500274658205,0.0006041116450319502,-0.023751528727458702,-0.06775226803777473,0.12027939322414614,0.22552481816814435,-0.029073828790018668
33,2020-11-17,99.8499984741211,99.8499984741211,99.8499984741211,99.8499984741211,99.8499984741211,1,99.7699966430664,99.77410125732422,99.63999938964844,99.66500091552734,99.84709930419922,100.02999877929688,-0.08012201530020273,-0.21031455952108336,-0.18527547463277855,-0.00290352525406037,0.18027071399749028,0.0
34,2020-11-18,99.8499984741211,99.8499984741211,99.8499984741211,99.8499984741211,99.8499984741211,1,99.8499984741211,99.77059936523438,99.6552963256836,99.97480010986328,99.82430267333984,99.91999816894533,0.0,-0.19499464337794906,0.12498912133136718,-0.025734402778092965,0.0701048531737087,0.0
35,2020-11-19,99.88999938964844,99.88999938964844,99.88999938964844,99.88999938964844,99.88999938964844,1,99.8499984741211,99.7699966430664,99.77410125732422,99.99870300292967,99.75,99.99500274658205,-0.04004496523351569,-0.11602576136989068,0.10882331959699731,-0.14015355941922808,0.10511898846251211,0.0
36,2020-11-20,99.91000366210938,99.94000244140624,99.91000366210938,99.91500091552734,99.91500091552734,4981,99.88999938964844,99.8499984741211,99.77059936523438,99.90480041503906,99.79000091552734,99.94000244140624,-0.02502279502558747,-0.14452439470530792,-0.01020917819628027,-0.12510633924297376,0.025022795025573245,0.00500150465113207
37,2020-11-23,99.89900207519533,99.9000015258789,99.88500213623048,99.88500213623048,99.88500213623048,553,99.91500091552734,99.8499984741211,99.7699966430664,99.74629974365234,99.86000061035156,99.94000244140624,0.030033316969795183,-0.11513789928864775,-0.13886208100488073,-0.02503031020094643,0.055063627170713156,-0.014016057131129264
38,2020-11-24,99.88500213623048,99.88500213623048,99.88500213623048,99.88500213623048,99.88500213623048,1,99.88500213623048,99.88999938964844,99.8499984741211,99.63999938964844,99.91500091552734,99.96499633789062,0.0,-0.03504396191697393,-0.2452848188839129,0.030033316969795183,0.0800862991933865,0.0
39,2020-11-25,99.95999908447266,99.95999908447266,99.91000366210938,99.91000366210938,99.91000366210938,701,99.88500213623048,99.91500091552734,99.8499984741211,99.6552963256836,99.88500213623048,99.9749984741211,-0.025024046604428068,-0.06005923910403986,-0.2549367701828825,-0.025024046604428068,0.06505335765127979,-0.05004045694199277
