,Date,Open,High,Low,Close,Adj Close,Volume,1_day,3_day,5_day,10_day,20_day,30_day,1,5,10,20,30,Current_Gain
30,2002-09-11,87.0,87.30000305175781,86.75,87.29000091552734,44.34501647949219,177700,87.75,87.45999908447266,88.0199966430664,85.44000244140625,86.44999694824219,81.5199966430664,0.5269779810379526,0.8362879137159102,-2.1193704372982904,-0.9623140777579422,-6.610154899694308,0.33222695897091886
31,2002-09-12,87.4800033569336,88.13999938964844,87.47000122070312,87.97000122070312,44.69055938720703,43400,87.29000091552734,87.33000183105469,88.5,85.87000274658203,86.77999877929688,82.52999877929688,-0.7729911284981862,0.6024767215441887,-2.3871756791869565,-1.3527366430525765,-6.1839290279854895,0.5570056348415893
32,2002-09-13,88.33000183105469,88.94000244140625,88.18000030517578,88.77999877929688,45.10200881958008,155100,87.97000122070312,87.75,87.45999908447266,86.55999755859375,86.0199966430664,83.0,-0.9123649129657772,-1.4868210328608804,-2.5005645992651444,-3.1088107391077027,-6.5104740468241,0.5068674864040716
33,2002-09-16,89.19999694824219,89.22000122070312,88.9000015258789,88.93000030517578,45.17822647094727,73000,88.77999877929688,87.29000091552734,87.33000183105469,87.08000183105469,85.05999755859375,83.8499984741211,-0.1686737044463679,-1.7991661628589612,-2.0802861439025797,-4.351740395031569,-5.712360073790563,-0.30360580472267495
34,2002-09-17,88.63999938964844,89.31999969482422,88.36000061035156,89.0999984741211,45.26459884643555,75400,88.93000030517578,87.97000122070312,87.75,88.04000091552734,85.31999969482422,84.22000122070312,-0.19079480567520785,-1.5151498285526885,-1.189671803307184,-4.24242294504053,-5.476989154871146,0.5162728309207121
35,2002-09-18,89.16000366210938,89.55999755859375,89.0199966430664,89.12000274658203,45.27474212646485,196600,89.0999984741211,88.77999877929688,87.29000091552734,88.0199966430664,86.2699966430664,83.5,-0.022446445067804615,-2.0534131223698515,-1.2342976544149769,-3.197942118134562,-6.30610701680838,-0.04488432932513333
36,2002-09-19,89.69999694824219,89.7699966430664,89.26000213623047,89.72000122070312,45.579566955566406,109900,89.12000274658203,88.93000030517578,87.97000122070312,88.5,85.80999755859375,83.69999694824219,-0.668745503742417,-1.9505126796589733,-1.3597873429604974,-4.358006697404202,-6.709768380020714,0.022296335475663658
37,2002-09-20,89.44999694824219,89.5199966430664,89.05999755859375,89.30000305175781,45.3662109375,113500,89.72000122070312,89.0999984741211,88.77999877929688,87.45999908447266,85.05999755859375,83.69999694824219,0.47032268151422546,-0.582311595397758,-2.0604746969814767,-4.7480463026485875,-6.271003261074797,-0.16796628371607034
38,2002-09-23,90.0,90.23999786376952,89.7699966430664,90.0999984741211,45.77262115478516,163200,89.30000305175781,89.12000274658203,88.93000030517578,87.33000183105469,85.9000015258789,84.87999725341797,-0.8878972651626174,-1.2985551484569273,-3.074358146478789,-4.6614839282694644,-5.793564161049831,0.11098609968324888
39,2002-09-24,90.3000030517578,90.94000244140624,90.20999908447266,90.68000030517578,46.06721878051758,251900,90.0999984741211,89.72000122070312,89.0999984741211,87.75,85.9800033569336,85.4000015258789,-0.6396138388870104,-1.7423928382634832,-3.231142804714508,-5.183057931654996,-5.822671770542006,0.41905299089009124
