,Date,Open,High,Low,Close,Adj Close,Volume,1_day,3_day,5_day,10_day,20_day,30_day,1,5,10,20,30,Current_Gain
30,2015-01-20,21109.0,21521.30078125,20944.099609375,21109.0,21109.0,519663,21521.30078125,20119.599609375,18965.19921875,16821.30078125,17563.400390625,28447.69921875,1.9531990205599508,-10.155861392060258,-20.31218541262021,-16.796625180610167,34.765736030839925,0.0
31,2015-01-21,21109.0,22181.0,21026.599609375,21109.0,21109.0,674289,21109.0,22098.5,19707.30078125,18470.400390625,16738.80078125,26056.5,0.0,-6.640291907480221,-12.49987971659008,-20.703013969160075,23.437870102799753,0.0
32,2015-01-22,21191.5,21438.900390625,20614.30078125,21026.599609375,21026.599609375,421406,21109.0,21521.30078125,20119.599609375,19872.19921875,16821.30078125,23582.80078125,0.39188643031116005,-4.313583826438591,-5.490190577987201,-19.999899680640752,12.156987907523014,-0.7842465909298851
33,2015-01-23,21851.19921875,21933.599609375,20861.69921875,21851.19921875,21851.19921875,891905,21026.599609375,21109.0,22098.5,20119.599609375,18470.400390625,21274.0,-3.773704139164273,1.131749240736394,-7.92450607419823,-15.471914352526776,-2.6414990453005385,0.0
34,2015-01-26,22181.0,22758.19921875,21026.599609375,22016.099609375,22016.099609375,654764,21851.19921875,21109.0,21521.30078125,20614.30078125,18800.19921875,19295.0,-0.7489991122441203,-2.2474409041749723,-6.367153369564514,-14.607039610483913,-12.359589834960087,-0.7489991122441203
35,2015-01-27,22016.099609375,22181.0,20944.099609375,21438.900390625,21438.900390625,1206929,22016.099609375,21026.599609375,21109.0,18965.19921875,17068.599609375,17728.30078125,2.692298617154838,-1.538793429765931,-11.538377093989032,-20.38491108042596,-17.307788840688886,-2.692298617154838
36,2015-01-28,21026.599609375,21851.19921875,20944.099609375,21438.900390625,21438.900390625,366614,21438.900390625,21851.19921875,21109.0,19707.30078125,15914.2001953125,19047.599609375,0.0,-1.538793429765931,-8.076904961656568,-25.76951286983166,-11.15402720139364,1.9231433223613217
37,2015-01-29,21026.599609375,22758.19921875,20614.30078125,22758.19921875,22758.19921875,680280,21438.900390625,22016.099609375,21026.599609375,20119.599609375,16409.0,19212.5,-5.797026449430399,-7.60868464473398,-11.594061480932611,-27.8985132247152,-15.579876002793636,7.60868464473398
38,2015-01-30,21933.599609375,23252.900390625,21851.19921875,22923.099609375,22923.099609375,741960,22758.19921875,21438.900390625,21851.19921875,22098.5,16903.69921875,17480.900390625,-0.7193634082432713,-4.676070901801684,-3.5972430579927264,-26.259103232981673,-23.741114035574277,4.3166064662359975
39,2015-02-02,22263.5,24984.5,22263.5,22840.69921875,22840.69921875,506444,22923.099609375,21438.900390625,22016.099609375,21521.30078125,16903.69921875,16409.0,0.3607612439349373,-3.610220516796104,-5.7765238483456836,-25.993074656516203,-28.158941883312394,2.5270645754845167
