,Date,Open,High,Low,Close,Adj Close,Volume,1_day,3_day,5_day,10_day,20_day,30_day,1,5,10,20,30,Current_Gain
30,2000-02-15,139.25,141.21875,137.796875,141.078125,92.45198822021484,11078300,139.5,141.5625,144.3125,140.9375,145.8125,145.4375,-1.1186177871303578,2.292612692435486,-0.09967881271458633,3.355853361391073,3.090043194152176,1.2958245652896223
31,2000-02-16,140.375,140.9375,138.796875,139.0,91.09014129638672,8845400,141.078125,138.6875,141.28125,141.0625,147.0,139.75,1.4950539568345325,1.6411870503597121,1.4838129496402876,5.755395683453238,0.539568345323741,-0.9892086330935251
32,2000-02-17,140.4375,140.4375,138.21875,138.28125,90.61910247802734,7584200,139.0,139.5,141.5625,143.1875,144.75,140.0,0.519774011299435,2.3728813559322033,3.548022598870056,4.677966101694915,1.2429378531073447,-1.5593220338983051
33,2000-02-18,138.875,138.875,134.625,135.3125,88.67367553710938,9409200,138.28125,141.078125,138.6875,142.59375,144.4375,137.75,2.1939953810623556,2.4942263279445727,5.381062355658198,6.743648960739031,1.8013856812933025,-2.632794457274827
34,2000-02-22,135.1875,136.34375,133.53125,134.96875,88.44835662841797,16415400,135.3125,139.0,139.5,142.375,140.34375,145.75,0.25468858532067606,3.3572586246816396,5.4873813382727485,3.9824033341051166,7.987960175966659,-0.1620745542949757
35,2000-02-23,135.625,137.46875,134.5,136.5625,89.49281311035156,12119000,134.96875,138.28125,141.078125,144.3125,141.9375,146.25,-1.1670480549199085,3.306636155606407,5.675057208237987,3.9359267734553773,7.093821510297483,0.6864988558352403
36,2000-02-24,136.6875,137.03125,133.09375,133.8125,87.69065856933594,17375000,136.5625,135.3125,139.0,141.28125,140.8125,144.5,2.055114432508174,3.8766931340495097,5.581503970107427,5.2312003736571695,7.986921999065857,-2.1485287248949088
37,2000-02-25,135.1875,136.71875,133.125,133.328125,87.37320709228516,10559900,133.8125,134.96875,138.28125,141.5625,140.25,143.0625,0.363295441228173,3.7149888667526074,6.176022500878941,5.1916090472284075,7.301066447908121,-1.3945857260049221
38,2000-02-28,133.375,136.6875,132.71875,136.125,89.2060775756836,13397800,133.328125,136.5625,135.3125,138.6875,135.875,145.0,-2.054637281910009,-0.5968778696051423,1.8824609733700643,-0.18365472910927455,6.519742883379247,2.0202020202020203
39,2000-02-29,136.0625,137.4375,135.75,137.4375,90.06617736816406,8242500,136.125,133.8125,134.96875,139.5,139.5625,146.96875,-0.9549795361527967,-1.7962710322874034,1.5006821282401093,1.5461573442473853,6.934970441109595,1.0004547521600726
40,2000-03-01,137.625,139.0,137.21875,138.4375,90.72152709960938,6868000,137.4375,133.328125,136.5625,141.078125,140.9375,145.8125,-0.7223476297968396,-1.3544018058690745,1.9074492099322797,1.805869074492099,5.327313769751693,0.5869074492099322
41,2000-03-02,138.6875,139.125,137.34375,138.53125,90.78302001953124,7600200,138.4375,136.125,133.8125,139.0,141.0625,147.0,-0.06767426122264832,-3.406271148206632,0.3383713061132416,1.8272050530115047,6.113241597112565,-0.11279043537108054
42,2000-03-03,140.4375,141.71875,139.71875,141.125,92.48274230957033,12770300,138.53125,137.4375,133.328125,138.28125,143.1875,144.75,-1.8379096545615587,-5.524800708591674,-2.0150575730735163,1.4614703277236492,2.568644818423383,0.48715677590788303
43,2000-03-06,140.8125,141.34375,138.75,139.75,91.58164978027344,11967100,141.125,138.4375,136.125,135.3125,142.59375,144.4375,0.9838998211091234,-2.59391771019678,-3.1753130590339893,2.0348837209302326,3.3542039355992843,-0.7602862254025045
44,2000-03-07,140.0,140.15625,135.21875,137.046875,89.81021118164062,20062000,139.75,138.53125,137.4375,134.96875,142.375,140.34375,1.9724090753619885,0.28503021320259947,-1.5163607342378291,3.887812108083457,2.4056549994299394,-2.154828411811652
45,2000-03-08,136.46875,137.84375,135.03125,136.875,89.69757080078125,11808500,137.046875,141.125,138.4375,136.5625,144.3125,141.9375,0.12557077625570776,1.141552511415525,-0.228310502283105,5.433789954337899,3.6986301369863015,0.2968036529680365
46,2000-03-09,137.25,140.875,136.125,140.875,92.31888580322266,5500900,136.875,139.75,138.53125,133.8125,141.28125,140.8125,-2.839396628216504,-1.6637089618456078,-5.013309671694765,0.2883762200532387,-0.044365572315882874,2.5732031943212066
47,2000-03-10,140.1875,142.0,139.53125,140.125,91.82740020751952,7924600,140.875,137.046875,141.125,133.328125,141.5625,140.25,0.535236396074933,0.7136485280999109,-4.850579839429081,1.0258697591436219,0.08920606601248886,-0.04460303300624443
48,2000-03-13,136.6875,140.46875,135.6875,138.59375,90.82393646240234,10540500,140.125,136.875,139.75,136.125,138.6875,135.875,1.104847801578354,0.834272829763247,-1.7812852311161218,0.06764374295377677,-1.9616685456595264,1.3754227733934612
49,2000-03-14,139.28125,140.09375,136.15625,136.625,89.53374481201172,8263900,138.59375,140.875,137.046875,137.4375,139.5,139.5625,1.4409881061299177,0.3087831655992681,0.5946935041171089,2.104300091491308,2.150045745654163,-1.9441903019213176
50,2000-03-15,136.875,140.4375,136.0625,139.8125,91.62259674072266,10300800,136.625,140.125,136.875,138.4375,141.078125,140.9375,-2.2798390701832814,-2.1010281627179257,-0.9834599910594547,0.9052302190433617,0.8046490835940991,2.1010281627179257
51,2000-03-16,141.625,146.84375,140.875,146.34375,95.90269470214844,25601400,139.8125,138.59375,140.875,138.53125,139.0,141.0625,-4.4629510997224004,-3.7369207772795217,-5.3384582532564595,-5.018150758061072,-3.608797779201366,3.2244287849669013
52,2000-03-17,145.8125,148.0,145.4375,146.9375,96.53653717041016,10272900,146.34375,136.625,140.125,141.125,138.28125,143.1875,-0.4040833687792429,-4.636324968098681,-3.955763504891536,-5.8911101658868565,-2.552105487026797,0.7656316461080391
53,2000-03-20,146.875,147.34375,144.78125,146.1875,96.04377746582033,12502300,146.9375,139.8125,138.59375,139.75,135.3125,142.59375,0.5130397605814451,-5.194527575887131,-4.40359127832407,-7.439076528430953,-2.4583155194527575,-0.470286447199658
54,2000-03-21,145.53125,149.75,144.5,149.1875,98.01473236083984,13612600,146.1875,146.34375,136.625,137.046875,134.96875,142.375,-2.0108923334729787,-8.420611646418099,-8.13782991202346,-9.530791788856305,-4.566401340594889,2.450775031420193
55,2000-03-22,149.5625,150.84375,148.6875,150.09375,98.61016845703124,8260000,149.1875,146.9375,139.8125,136.875,136.5625,144.3125,-0.6037892983551947,-6.849885488236519,-8.806995627732666,-9.015198834062046,-3.851759317093483,0.3539454507599417
56,2000-03-23,149.15625,153.46875,149.15625,152.65625,100.2936782836914,11654500,150.09375,146.1875,146.34375,140.875,133.8125,141.28125,-1.6786079836233365,-4.13510747185261,-7.717502558853634,-12.343909928352097,-7.451381780962128,2.2927328556806548
57,2000-03-24,152.875,155.75,151.71875,153.5625,100.8891143798828,11462900,152.65625,149.1875,146.9375,140.125,133.328125,141.5625,-0.5901505901505901,-4.314204314204314,-8.75050875050875,-13.176638176638178,-7.814407814407814,0.4477004477004477
58,2000-03-27,153.375,153.78125,151.8125,151.9375,99.8214874267578,8798600,153.5625,150.09375,146.1875,138.59375,136.125,138.6875,1.06951871657754,-3.7844508432743726,-8.782394076511723,-10.407239819004525,-8.720691073632251,-0.9461127108185932
59,2000-03-28,151.25,152.984375,150.59375,151.0625,99.24663543701172,6334400,151.9375,152.65625,149.1875,136.625,137.4375,139.5,0.5792304509722797,-1.2412081092263136,-9.557302441042614,-9.019445593711211,-7.6541166735622665,-0.12412081092263137
60,2000-03-29,151.5625,152.484375,149.65625,151.21875,99.34928894042967,6747500,151.0625,153.5625,150.09375,139.8125,138.4375,141.078125,-0.10332713370531102,-0.7439553626782394,-7.542880760487704,-8.45215953709444,-6.705930977474685,-0.22731969415168424
61,2000-03-30,150.15625,151.921875,147.125,148.6875,97.68624877929688,9491900,151.21875,151.9375,152.65625,146.34375,138.53125,139.0,1.7023959646910467,2.669188734762505,-1.5762925598991173,-6.830601092896176,-6.515342580916352,-0.9878100042034469
62,2000-03-31,149.625,152.3125,148.4375,150.375,98.79492950439452,9249100,148.6875,151.0625,153.5625,146.9375,141.125,138.28125,-1.1221945137157108,2.119700748129676,-2.28595178719867,-6.151288445552785,-8.042394014962593,0.4987531172069825
63,2000-04-03,150.125,151.25,148.6875,151.25,99.36981201171876,8508200,150.375,151.21875,151.9375,146.1875,139.75,135.3125,-0.5785123966942148,0.45454545454545453,-3.347107438016529,-7.6033057851239665,-10.537190082644628,0.743801652892562
64,2000-04-04,151.75,153.0,141.390625,150.125,98.63068389892578,19585500,151.25,148.6875,151.0625,149.1875,137.046875,134.96875,0.7493755203996669,0.6244796003330557,-0.6244796003330557,-8.71149042464613,-10.095753538717736,-1.0824313072439635
65,2000-04-05,147.875,150.8125,147.625,149.1875,98.01473236083984,8387200,150.125,150.375,151.21875,150.09375,136.875,136.5625,0.6284038542103059,1.3615416841223293,0.6074570590699624,-8.25303728529535,-8.462505236698785,0.8797653958944283
66,2000-04-06,150.25,151.6875,149.0,150.484375,98.86681365966795,6378500,149.1875,151.25,148.6875,152.65625,140.875,133.8125,-0.8618004360917869,-1.1940608451874157,1.4432561520091371,-6.385629737306614,-11.07880801578237,0.15574706676357594
67,2000-04-07,151.5625,152.125,150.5,151.4375,99.49298095703124,6023600,150.484375,150.125,150.375,153.5625,140.125,133.328125,-0.6293850598431696,-0.7016095749071399,1.4032191498142799,-7.470078415187784,-11.958316137020223,-0.08254230293025176
68,2000-04-10,151.75,153.109375,150.3125,150.84375,99.10291290283205,9624200,151.4375,149.1875,151.25,151.9375,138.59375,136.125,0.39361922519163045,0.2693184172363787,0.7250880464056351,-8.120986119743112,-9.757613424487259,-0.6007872384503833
69,2000-04-11,150.0,151.625,148.375,150.40625,98.81543731689452,9006400,150.84375,150.484375,150.125,151.0625,136.625,137.4375,0.2908788697278205,-0.18699355911074175,0.4363183045917307,-9.162684396426345,-8.622480781217536,0.2701018076044047
70,2000-04-12,150.375,151.15625,146.15625,146.28125,96.10541534423828,10779200,150.40625,151.4375,149.1875,151.21875,139.8125,138.4375,2.8199102755821404,1.9867549668874174,3.3753471480452895,-4.422132023071993,-5.362102114932707,-2.7985473189489425
71,2000-04-13,147.46875,148.15625,143.78125,144.25,94.77088165283205,12225800,146.28125,150.84375,150.484375,148.6875,146.34375,138.53125,1.4081455805892547,4.321923743500867,3.076256499133449,1.451473136915078,-3.9644714038128246,-2.231369150779896
72,2000-04-14,142.625,142.8125,133.5,136.0,89.35067749023438,29604000,144.25,150.40625,151.4375,150.375,146.9375,141.125,6.0661764705882355,11.351102941176471,10.569852941176471,8.042279411764707,3.768382352941176,-4.8713235294117645
73,2000-04-17,135.1875,140.75,134.6875,140.75,92.47142028808594,23918200,136.0,146.28125,150.84375,151.25,146.1875,139.75,-3.374777975133215,7.171403197158082,7.460035523978685,3.8632326820603904,-0.7104795737122558,3.952042628774423
74,2000-04-18,140.5625,144.46875,139.78125,144.46875,94.91458892822266,11069200,140.75,144.25,150.40625,150.125,149.1875,137.046875,-2.574086091282717,4.109885355829547,3.9152065758165695,3.2662773091066413,-5.137356694786935,2.7038719446247024
75,2000-04-19,144.5,145.125,142.53125,143.125,94.03172302246094,6553700,144.46875,136.0,146.28125,149.1875,150.09375,136.875,0.9388646288209608,2.205240174672489,4.235807860262009,4.868995633187772,-4.366812227074235,-0.9606986899563319
76,2000-04-20,143.5625,143.9375,142.375,143.8125,94.48343658447266,8537600,143.125,140.75,144.25,150.484375,152.65625,140.875,-0.47805302042590175,0.3042155584528466,4.639287266405911,6.149500217296827,-2.042590178183399,0.1738374619730552
