,Datetime,Open,Close,High,Low,Volume,Gain%,1_day,3_day,5_day,10_day,20_day,30_day,1,5,10,20,30
0,2006-06-09 00:46:40,0.0008,0.0008,0.0008,0.0008,31,0.0,0.0008,0.0008,0.0008,0.0008,37.6,39.2,0.0,0.0,0.0,4699900.0,4899900.0
1,2006-06-12 00:46:40,0.0008,0.0008,0.0008,0.0008,31,0.0,0.0008,0.0008,0.0008,0.0008,39.6,40.4,0.0,0.0,0.0,4949900.0,5049900.0
2,2006-06-13 00:46:40,0.0008,0.0008,0.0008,0.0008,31,0.0,0.0008,0.0008,0.0008,46.8,39.52,39.92,0.0,0.0,5849899.999999999,4939900.000000001,4989900.0
3,2006-06-14 00:46:40,0.0008,0.0008,0.0008,0.0008,31,0.0,0.0008,0.0008,0.0008,43.84,39.52,39.84,0.0,0.0,5479900.000000001,4939900.000000001,4979900.000000001
4,2006-06-15 00:46:40,0.0008,0.0008,0.0008,0.0008,31,0.0,0.0008,0.0008,0.0008,43.2,40.8,39.92,0.0,0.0,5399900.0,5099899.999999999,4989900.0
5,2006-06-16 00:46:40,0.0008,0.0008,0.0008,0.0008,31,0.0,0.0008,0.0008,0.0008,41.36,41.28,42.4,0.0,0.0,5169900.0,5159900.0,5299900.0
6,2006-06-19 00:46:40,0.0008,0.0008,0.0008,0.0008,31,0.0,0.0008,0.0008,0.0008,42.0,39.68,43.6,0.0,0.0,5249900.0,4959900.0,5449900.0
7,2006-10-17 00:46:40,0.0008,0.0008,0.0008,0.0008,148,0.0,0.0008,0.0008,46.8,41.28,40.64,43.056,0.0,5849899.999999999,5159900.0,5079900.0,5381900.0
8,2006-11-06 00:46:40,0.0008,0.0008,0.0008,0.0008,63,0.0,0.0008,0.0008,43.84,41.12,41.12,42.96,0.0,5479900.000000001,5139900.0,5139900.0,5369900.0
9,2006-11-09 00:46:40,0.0008,0.0008,0.0008,0.0008,12,0.0,0.0008,46.8,43.2,37.76,40.0,43.04,0.0,5399900.0,4719900.0,4999900.0,5379900.0
10,2006-12-06 00:46:40,0.0008,0.0008,0.0008,0.0008,75,0.0,0.0008,43.84,41.36,37.6,39.2,40.08,0.0,5169900.0,4699900.0,4899900.0,5009900.0
11,2006-12-07 00:46:40,0.0008,0.0008,0.0008,0.0008,75,0.0,46.8,43.2,42.0,39.6,40.4,39.36,5849899.999999999,5249900.0,4949900.0,5049900.0,4919900.0
12,2007-05-16 00:46:40,44.0,46.8,48.24,44.0,2051,6.363636363636357,43.84,41.36,41.28,39.52,39.92,41.44,-6.324786324786312,-11.794871794871788,-15.555555555555545,-14.700854700854693,-11.452991452991453
13,2007-05-17 00:46:40,46.4,43.84,46.4,40.4,1873,-5.517241379310335,43.2,42.0,41.12,39.52,39.84,41.44,-1.4598540145985412,-6.204379562043809,-9.854014598540147,-9.124087591240876,-5.474452554744539
14,2007-05-18 00:46:40,44.4,43.2,47.2,43.2,2819,-2.7027027027026933,41.36,41.28,37.76,40.8,39.92,40.88,-4.259259259259267,-12.592592592592602,-5.555555555555569,-7.592592592592595,-5.37037037037037
15,2007-05-21 00:46:40,43.2,41.36,43.2,41.36,457,-4.259259259259267,42.0,41.12,37.6,41.28,42.4,41.2312,1.547388781431336,-9.090909090909086,-0.1934235976789127,2.5145067698259167,-0.3114119922630519
16,2007-05-22 00:46:40,41.04,42.0,43.12,41.04,417,2.3391812865497097,41.28,37.76,39.6,39.68,43.6,40.4,-1.7142857142857115,-5.714285714285711,-5.523809523809525,3.809523809523813,-3.809523809523813
17,2007-05-23 00:46:40,41.6,41.28,42.24,40.08,1200,-0.7692307692307698,41.12,37.6,39.52,40.64,43.056,40.8,-0.3875968992248151,-4.263565891472863,-1.5503875968992262,4.30232558139534,-1.1627906976744282
18,2007-05-24 00:46:40,40.08,41.12,41.2,40.08,361,2.594810379241515,37.76,39.6,39.52,41.12,42.96,42.4,-8.171206225680933,-3.8910505836575737,0.0,4.474708171206234,3.1128404669260727
19,2007-05-25 00:46:40,40.08,37.76,40.8,37.2,4865,-5.788423153692616,37.6,39.52,40.8,40.0,43.04,41.6,-0.423728813559313,8.050847457627116,5.932203389830514,13.983050847457632,10.169491525423737
20,2007-05-29 00:46:40,37.76,37.6,38.0,37.36,527,-0.423728813559313,39.6,39.52,41.28,39.2,40.08,41.696,5.319148936170213,9.787234042553191,4.255319148936174,6.595744680851055,10.893617021276587
21,2007-05-30 00:46:40,37.44,39.6,39.84,37.36,1220,5.769230769230779,39.52,40.8,39.68,40.4,39.36,41.4528,-0.20202020202019771,0.20202020202019771,2.0202020202020132,-0.6060606060606111,4.678787878787884
