,Datetime,Open,Close,High,Low,Volume,Gain%,1_day,3_day,5_day,10_day,20_day,30_day,1,5,10,20,30
0,2011-02-11 00:46:40,5.6,5.7,5.76,5.6,2750,1.7857142857142954,5.6,6.1,5.7,7.0,6.3,7.0,-1.75438596491229,0.0,22.807017543859644,10.526315789473678,22.807017543859644
1,2011-02-14 00:46:40,5.6,5.6,5.6,5.6,750,0.0,6.1,5.7,5.62,7.0,6.6,7.4,8.928571428571429,0.3571428571428654,25.000000000000007,17.857142857142858,32.14285714285715
2,2011-02-15 00:46:40,5.6,6.1,6.1,5.6,2622,8.928571428571429,6.1,5.7,6.0,6.8,6.4,6.02,0.0,-1.6393442622950762,11.475409836065577,4.918032786885258,-1.3114754098360668
3,2011-02-16 00:46:40,6.1,6.1,6.1,6.1,350,0.0,5.7,5.62,6.8,6.8,7.0,6.2,-6.55737704918032,11.475409836065577,11.475409836065577,14.754098360655746,1.6393442622950907
4,2011-02-17 00:46:40,6.0,5.7,6.0,5.7,850,-4.9999999999999964,5.7,6.0,7.1,6.7,7.4,6.5,0.0,24.56140350877192,17.543859649122805,29.824561403508774,14.035087719298241
5,2011-02-18 00:46:40,5.8,5.7,5.8,5.7,1500,-1.7241379310344769,5.62,6.8,7.0,6.6,7.4,7.0,-1.4035087719298258,22.807017543859644,15.789473684210517,29.824561403508774,22.807017543859644
6,2011-02-23 00:46:40,5.9,5.62,5.9,5.6,3050,-4.74576271186441,6.0,7.1,7.0,7.0,7.0,7.36,6.76156583629893,24.555160142348754,24.555160142348754,24.555160142348754,30.960854092526695
7,2011-02-24 00:46:40,5.7,6.0,6.0,5.7,1750,5.263157894736839,6.8,7.0,6.8,6.62,6.98,7.36,13.33333333333333,13.33333333333333,10.333333333333334,16.333333333333343,22.66666666666667
8,2011-02-25 00:46:40,6.2,6.8,7.1,6.2,9815,9.677419354838705,7.1,7.0,6.8,6.66,7.4,7.36,4.411764705882351,0.0,-2.05882352941176,8.823529411764714,8.235294117647067
9,2011-02-28 00:46:40,7.1,7.1,7.1,7.0,2250,0.0,7.0,6.8,6.7,6.6,7.0,7.8,-1.4084507042253471,-5.633802816901401,-7.042253521126761,-1.4084507042253471,9.859154929577468
10,2011-03-01 00:46:40,7.1,7.0,7.1,7.0,3000,-1.4084507042253471,7.0,6.8,6.6,6.3,7.0,7.8,0.0,-5.71428571428572,-10.000000000000002,0.0,11.428571428571425
