,Datetime,Open,Close,High,Low,Volume,Gain%,1_day,3_day,5_day,10_day,20_day,30_day,1,5,10,20,30
0,2021-03-26 00:46:40,18.25,20.0,20.49,17.4,4919440,9.58904109589041,31.4,23.33,21.71,17.61,17.97,18.22,56.99999999999999,8.550000000000004,-11.950000000000003,-10.150000000000006,-8.900000000000006
1,2021-03-29 00:46:40,23.3464,31.4,31.5999,19.05,1525059,34.496110749408906,22.05,23.97,19.99,17.13,18.11,19.31,-29.77707006369426,-36.3375796178344,-45.445859872611464,-42.32484076433121,-38.5031847133758
2,2021-03-30 00:46:40,27.34,22.05,30.75,21.9,2095580,-19.34893928310168,23.33,21.71,19.43,15.73,18.05,20.04,5.8049886621315085,-11.882086167800459,-28.662131519274375,-18.140589569160998,-9.115646258503409
3,2021-03-31 00:46:40,22.3,23.33,23.6999,21.0,1018752,4.618834080717478,23.97,19.99,18.39,15.39,18.11,18.5,2.743249035576514,-21.174453493356186,-34.033433347621084,-22.374624946420916,-20.702957565366475
4,2021-04-01 00:46:40,23.8537,23.97,24.5,23.0,1783349,0.4875553897298908,21.71,19.43,18.28,14.98,17.17,18.17,-9.428452231956605,-23.73800584063412,-37.5052148518982,-28.368794326241126,-24.196912807676252
5,2021-04-05 00:46:40,23.5,21.71,24.87,20.58,1016969,-7.617021276595741,19.99,18.39,17.61,15.26,17.47,18.9,-7.92261630584985,-18.885306310456016,-29.7098111469369,-19.53017042837403,-12.943344081068641
6,2021-04-06 00:46:40,21.54,19.99,21.7,19.5,502339,-7.195914577530179,19.43,18.28,17.13,16.65,16.25,19.53,-2.801400700350169,-14.307153576788393,-16.708354177088545,-18.709354677338663,-2.3011505752876307
7,2021-04-07 00:46:40,19.8,19.43,20.0,19.1619,267281,-1.8686868686868736,18.39,17.61,15.73,18.2,17.11,19.2,-5.352547606793614,-19.042717447246524,-6.3304168811116845,-11.940298507462687,-1.1837364899639755
8,2021-04-08 00:46:40,19.11,18.39,19.3,17.48,730526,-3.767660910518048,18.28,17.13,15.39,18.92,16.43,19.15,-0.5981511691136456,-16.31321370309951,2.8820010875475863,-10.657966286025019,4.132680804785198
9,2021-04-09 00:46:40,18.32,18.28,18.49,17.62,278639,-0.2183406113537071,17.61,15.73,14.98,19.11,16.69,21.76,-3.665207877461716,-18.05251641137856,4.540481400437627,-8.698030634573303,19.037199124726477
10,2021-04-12 00:46:40,18.25,17.61,18.35,16.875,465193,-3.5068493150684965,17.13,15.39,15.26,17.97,18.22,24.16,-2.7257240204429327,-13.344690516751845,2.0442930153321943,3.4639409426462207,37.19477569562749
11,2021-04-13 00:46:40,17.21,17.13,17.39,16.32,768935,-0.4648460197559665,15.73,14.98,16.65,18.11,19.31,25.35,-8.172796263864557,-2.8021015761821393,5.720957384705199,12.726211325160536,47.98598949211911
12,2021-04-14 00:46:40,16.97,15.73,17.29,15.05,842751,-7.307012374779013,15.39,15.26,18.2,18.05,20.04,24.66,-2.161474888747615,15.702479338842966,14.748887476160204,27.3998728544183,56.77050222504768
13,2021-04-15 00:46:40,16.0,15.39,16.15,15.0,527886,-3.812499999999997,14.98,16.65,18.92,18.11,18.5,25.33,-2.664067576348279,22.936972059779084,17.673814165042227,20.20792722547108,64.5873944119558
14,2021-04-16 00:46:40,15.54,14.98,15.54,14.23,336232,-3.603603603603595,15.26,18.2,19.11,17.17,18.17,23.59,1.8691588785046687,27.570093457943916,14.619492656875844,21.29506008010682,57.47663551401868
15,2021-04-19 00:46:40,15.43,15.26,16.1,15.0001,272431,-1.1017498379779649,16.65,18.92,17.97,17.47,18.9,22.87,9.108781127129744,17.75884665792922,14.482306684141541,23.853211009174306,49.8689384010485
16,2021-04-20 00:46:40,15.76,16.65,17.79,15.41,1910963,5.647208121827404,18.2,19.11,18.11,16.25,19.53,24.59,9.309309309309315,8.768768768768775,-2.402402402402394,17.297297297297316,47.6876876876877
17,2021-04-21 00:46:40,16.7,18.2,18.29,16.7,737994,8.982035928143713,18.92,17.97,18.05,17.11,19.2,23.29,3.9560439560439695,-0.8241758241758164,-5.989010989010988,5.4945054945054945,27.967032967032967
18,2021-04-22 00:46:40,18.2,18.92,19.93,18.0101,1141646,3.9560439560439695,19.11,18.11,18.11,16.43,19.15,23.16,1.0042283298097132,-4.2811839323467344,-13.160676532769566,1.2156448202959664,22.41014799154333
19,2021-04-23 00:46:40,19.0,19.11,19.3564,17.56,427801,0.5789473684210497,17.97,18.05,17.17,16.69,21.76,24.09,-5.965463108320254,-10.151753008895854,-12.663526949241225,13.867085295656736,26.059654631083205
20,2021-04-26 00:46:40,18.85,17.97,19.0337,17.84,284426,-4.668435013262613,18.11,18.11,17.47,18.22,24.16,26.53,0.7790762381747388,-2.782415136338342,1.391207568169171,34.44629938786868,47.63494713411242
21,2021-04-27 00:46:40,17.97,18.11,18.585,17.8,189185,0.7790762381747388,18.05,17.17,16.25,19.31,25.35,28.0,-0.3313086692435048,-10.270568746548864,6.626173384870233,39.97791275538378,54.61071231363888
22,2021-04-28 00:46:40,18.21,18.05,18.69,18.0,199410,-0.8786381109280622,18.11,17.47,17.11,20.04,24.66,27.55,0.3324099722991619,-5.207756232686987,11.02493074792243,36.62049861495845,52.63157894736842
23,2021-04-29 00:46:40,17.93,18.11,18.69,17.8144,245257,1.0039040713887324,17.17,16.25,16.43,18.5,25.33,27.27,-5.190502484815007,-9.276642738818332,2.1535063500828304,39.86747653230259,50.57979017117616
24,2021-04-30 00:46:40,18.13,17.17,18.2,17.01,224755,-5.2950910093767085,17.47,17.11,16.69,18.17,23.59,28.24,1.7472335468840834,-2.7955736750145626,5.824111822947,37.39079790331973,64.47291788002327
25,2021-05-03 00:46:40,17.94,17.47,18.64,17.34,250290,-2.6198439241917635,16.25,16.43,18.22,18.9,22.87,28.77,-6.983400114481963,4.293073840870063,8.185460789925585,30.910131654264468,64.68231253577562
26,2021-05-04 00:46:40,17.25,16.25,17.77,15.83,450962,-5.797101449275362,17.11,16.69,19.31,19.53,24.59,26.65,5.292307692307689,18.830769230769224,20.18461538461539,51.323076923076925,63.99999999999999
27,2021-05-05 00:46:40,16.02,17.11,17.58,16.02,409828,6.803995006242197,16.43,18.22,20.04,19.2,23.29,27.8,-3.974284044418467,17.12448860315605,12.215078901227352,36.11922852133255,62.478082992402115
28,2021-05-06 00:46:40,16.91,16.43,17.0,16.14,191743,-2.8385570668243667,16.69,19.31,18.5,19.15,23.16,25.58,1.5824710894704903,12.598904443091907,16.555082166768102,40.96165550821668,55.69080949482653
29,2021-05-07 00:46:40,16.95,16.69,17.29,16.443,189580,-1.5339233038347966,18.22,20.04,18.17,21.76,24.09,24.69,9.167165967645282,8.867585380467348,30.37747153984422,44.33792690233672,47.932893948472135
30,2021-05-10 00:46:40,16.5,18.22,18.38,16.41,441010,10.42424242424242,19.31,18.5,18.9,24.16,26.53,25.88,5.982436882546652,3.7321624588364424,32.60153677277718,45.609220636663025,42.041712403951706
31,2021-05-11 00:46:40,17.4,19.31,20.63,16.6858,684911,10.977011494252874,20.04,18.17,19.53,25.35,28.0,25.81,3.780424650440189,1.139306059036781,31.279129984464028,45.002589331952365,33.6613153806318
32,2021-05-12 00:46:40,18.94,20.04,22.865,18.59,3979589,5.80781414994719,18.5,18.9,19.2,24.66,27.55,25.76,-7.684630738522951,-4.191616766467066,23.05389221556887,37.47504990019961,28.5429141716567
33,2021-05-13 00:46:40,18.18,18.5,19.96,16.4001,1546488,1.7601760176017618,18.17,19.53,19.15,25.33,27.27,27.04,-1.7837837837837747,3.513513513513506,36.918918918918905,47.4054054054054,46.162162162162154
34,2021-05-14 00:46:40,18.5,18.17,19.4399,17.4105,1133210,-1.783783783783775,18.9,19.2,21.76,23.59,28.24,27.14,4.017611447440819,19.757842597688494,29.82938910291688,55.42102366538247,49.36708860759493
35,2021-05-17 00:46:40,18.21,18.9,19.08,17.66,297671,3.789126853377253,19.53,19.15,24.16,22.87,28.77,28.77,3.3333333333333472,27.83068783068784,21.005291005291017,52.222222222222236,52.222222222222236
36,2021-05-18 00:46:40,19.0,19.53,19.865,18.55,519820,2.7894736842105323,19.2,21.76,25.35,24.59,26.65,29.08,-1.689708141321054,29.80030721966206,25.908858166922677,36.456733230926766,48.899129544290815
37,2021-05-19 00:46:40,18.58,19.2,19.5,18.58,176690,3.3369214208826747,19.15,24.16,24.66,23.29,27.8,27.27,-0.2604166666666704,28.437500000000004,21.302083333333332,44.79166666666667,42.03125
38,2021-05-20 00:46:40,19.12,19.15,19.84,18.7401,198005,0.1569037656903639,21.76,25.35,25.33,23.16,25.58,26.84,13.629242819843359,32.27154046997389,20.93994778067886,33.57702349869452,40.156657963446484
